BU,Product Name,# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,iz_component_dw:31,ncloc_language_distribution:32,iz_error_loggers:33,functions:34,burned_budget:35,major_violations:36,new_conditions_to_cover:37,new_blocker_violations:38,iz_global_exception_conf:39,business_value:40,iz_trace_loggers:41,classes:42,comment_lines:43,complexity:44,blocker_violations:45,reopened_issues:46,iz_component_flows:47,info_violations:48,comment_lines_density:49,alert_status:50,lines:51,files:52,iz_info_loggers:53,iz_debug_loggers:54,skipped_tests:55,lines_to_cover:56,new_minor_violations:57,new_uncovered_conditions:58,duplicated_files:59,tests:60,iz_component_batch:61,projects:62,iz_component_ws:63,new_security_remediation_effort:64,confirmed_issues:65,iz_component_ftp:66,minor_violations:67,iz_component_loggers:68,security_remediation_effort:69,test_execution_time:70,uncovered_conditions:71,test_success_density:72,test_failures:73,iz_scripting_components:74,team_size:75,violations:76,iz_component_vm:77,open_issues:78,iz_api_no_of_apis:79,duplicated_blocks:80,new_uncovered_lines:81,iz_client:82,new_violations:83,wont_fix_issues:84,directories:85,conditions_to_cover:86,iz_business_group:87,effort_to_reach_maintainability_rating_a:88,quality_gate_details:89,new_line_coverage:90,new_lines_to_cover:91,false_positive_issues:92,iz_component_file:93,generated_ncloc:94,iz_listener_http:95,new_critical_violations:96,iz_listener_https:97,duplications_data:98,new_duplicated_lines:99,cognitive_complexity:100,new_branch_coverage:101,reliability_remediation_effort:102,generated_lines:103,iz_muit_exists:104,iz_component_database:105,uncovered_lines:106,releasability_rating:107,iz_warn_loggers:108,new_lines:109,critical_violations:110,line_coverage:111,statements:112,duplicated_lines:113,new_reliability_remediation_effort:114,new_duplicated_blocks:115,new_major_violations:116,new_technical_debt:117,new_info_violations:118,test_errors:119,iz_mule_version:120,branch_coverage:121,URL:122
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-mgmt-papi,c2c-cust-payment-mgmt-papi,master,1/25/2023,309,130,1230,3,3,4,1,5,1.40%,12838,,0.00%,0,0,0,4,0,1,1,1,1,0.00%,,0.00%,,30632,113,api=15614;mule=15018,0,,,569,0,0,No,,0,,,,0,0,49,311,,OK,31551,659,0,0,,,1,0,0,,0,,0,0,0,0,713,190,1795,,,,,0,,1669,0,1669,27,0,0,,4,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,4635,,Yes,0,,,0,39,76,,,0,0,0,2,30,1,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-mgmt-papi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-iam-customer-profile-eapi,c2c-iam-customer-profile-eapi,develop,5/19/2023,165,59,569,3,3,4,1,5,3.00%,6291,,0.00%,0,,,,,,,,,,,,,6941,52,api=2345;mule=4596,1,,,269,,,No,,0,,,,0,0,18,120,,OK,7495,188,0,2,,,,,0,,0,,0,,0,0,385,91,763,,,,,0,,793,0,793,17,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,2475,,Yes,0,,,0,,19,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-iam-customer-profile-eapi&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-iam-customer-profile-eapi,c2c-iam-customer-profile-eapi,master,5/19/2023,165,59,569,3,3,4,1,5,3.00%,6291,,0.00%,0,,,,,,,,,,,,,6941,52,api=2345;mule=4596,1,,,269,,,No,,0,,,,0,0,18,120,,OK,7495,188,0,2,,,,,0,,0,,0,,0,0,385,91,763,,,,,0,,793,0,793,17,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,2475,,Yes,0,,,0,,19,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-iam-customer-profile-eapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-mgmt-eapi,c2c-uwp-admin-mgmt-eapi,master,3/13/2023,80,22,275,3,3,4,1,5,0.50%,2966,,0.00%,0,,,,,,,,,,,,,21314,19,api=3326;mule=17988,0,,,115,,,No,,0,,,,0,0,14,63,,OK,21872,177,0,0,,,,,0,,0,,0,,0,0,187,39,296,,,,,0,,377,0,377,11,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,1200,,Yes,0,,,0,,12,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-mgmt-eapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-mgmt-papi,c2c-uwp-profile-mgmt-papi,master,5/19/2023,98,36,998,3,3,4,1,5,2.40%,8219,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11518,124,api=3151;mule=8367,2,,,230,0,0,No,,0,,,,0,0,49,391,,OK,13108,214,0,3,,,0,0,0,,0,,0,0,0,0,454,258,418,,,,,0,,1132,0,1132,13,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1470,,Yes,0,,,0,4,57,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-mgmt-papi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-uwp-profile-mgmt-papi,c2c-uwp-profile-mgmt-papi,develop,5/19/2023,98,36,998,3,3,4,1,5,2.40%,8219,,0.00%,0,,,,,,,,,,,,,11518,124,api=3151;mule=8367,2,,,230,,,No,,0,,,,0,0,49,391,,OK,13108,214,0,3,,,,,0,,0,,0,,0,0,454,258,418,,,,,0,,1132,0,1132,13,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,1470,,Yes,0,,,0,,57,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-uwp-profile-mgmt-papi&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-salesforce-sapi,c2c-uwp-profile-salesforce-sapi,master,5/9/2023,133,55,520,3,3,4,1,5,1.80%,5285,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,9899,75,api=4299;mule=5600,0,,,256,0,0,No,,0,,,,0,0,22,147,,OK,10388,237,0,0,,,0,0,0,,0,,0,0,0,0,301,90,724,,,,,0,,708,0,708,18,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1995,,Yes,0,,,0,2,4,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-salesforce-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-udm-sapi,c2c-uwp-profile-udm-sapi,master,4/17/2023,203,41,664,3,3,4,1,5,2.50%,6313,,0.00%,0,4,0,13,0,3,1,1,1,0.00%,,0.00%,,8293,74,api=2846;mule=5447,0,,,308,0,0,No,,0,,,,0,0,37,201,,ERROR,9001,218,0,0,,,6,0,0,,0,,0,0,0,0,395,131,603,,,,,0,,908,0,908,31,0,0,,17,0,,,NA,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,3045,,Yes,32,,,0,89,4,,,0,60,0,4,81,7,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-udm-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cdp-cust-accounts-sapi,cdp-cust-accounts-sapi,master,3/29/2023,0,1,83,1,1,4,1,5,0.40%,591,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5468,12,mule=5468,0,,,13,0,0,No,,0,,,,0,0,8,38,,OK,1315551,591,0,0,,,0,0,0,,0,,0,0,0,0,31,26,3,,,,,0,,84,0,84,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,1,,,0,20,2,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cdp-cust-accounts-sapi&branch=master
,,CDP_Data_Pipeline,CDP_Data_Pipeline,master,6/15/2023,0,0,32,0,1,1,1,1,0.00%,90,0.00%,0.50%,,0,0,2,0,1,1,1,1,0.00%,0.00%,0.00%,,32868,0,plsql=509;py=32359,0,31,,8,0,0,,,0,0,156,48,0,0,0,0,0.50%,ERROR,77623,62,0,0,,326,0,0,5,,0,,0,0,0,0,18,0,0,,,,,0,,32,0,32,0,12,67,,2,0,,,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0.00%,67,0,0,,0,1,0,,0,25,,0,,,0,326,,0,71348,6,0.00%,333,384,0,0,1,10,0,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=CDP_Data_Pipeline&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-cni-springboot-eapi,cni-springboot-eapi,master,5/24/2023,657,62,1023,4,3,4,1,5,1.20%,10693,,0.00%,0,0,0,108,0,1,1,1,1,0.00%,,0.00%,,30841,70,api=12588;mule=18253,0,,,818,0,0,No,,0,,,,0,0,55,265,,OK,32677,522,1,0,,,9,0,0,,0,,0,0,0,0,608,120,898,,,,,0,,1742,0,1742,57,0,0,,108,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,8,0,,0,,,9855,,Yes,0,,,0,582,51,,,0,0,0,19,653,72,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-cni-springboot-eapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:cni-sb-eapi,cni-springboot-eapi,develop,5/31/2023,657,62,1023,4,3,4,1,5,1.20%,10693,,0.00%,0,,,,,,,,,,,,,30841,70,api=12588;mule=18253,0,,,818,,,No,,0,,,,0,0,55,265,,OK,32677,522,1,0,,,,,0,,0,,0,,0,0,608,120,898,,,,,0,,1742,0,1742,57,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,9855,,Yes,0,,,0,,51,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cni-sb-eapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf,common-http-test-rtf,develop,4/28/2023,0,1,15,0,1,4,1,1,0.40%,138,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1051,0,mule=1051,0,,,5,0,0,No,,0,,,,0,0,1,4,,OK,1076,10,1,0,,,0,0,0,,0,,0,0,0,0,6,1,3,,,,,0,,16,0,16,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,,,0,,No,0,,,0,4,1,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-eapi,communication-eapi,master,5/30/2023,0,2,688,18,1,4,1,5,2.40%,4067,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5553,77,mule=5553,0,,,66,0,0,No,,0,,,,0,0,38,262,,OK,6358,95,12,0,,,0,0,0,,0,,0,0,0,0,341,169,6,,,,,0,,690,0,690,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,3,21,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-eapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-papi,communication-papi,master,6/7/2023,0,3,2612,0,1,5,1,1,3.50%,13880,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,13137,187,mule=13137,0,,,176,0,0,No,,0,,,,2,0,73,757,,OK,15614,184,28,0,,,0,0,0,,0,,0,0,0,0,1550,414,20,,,,,0,,2615,0,2615,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,1,,,0,3,130,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-papi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:contactpoint-eapi-2.0,contactpoint-eapi,master,6/7/2023,0,1,54,2,1,4,1,5,0.60%,306,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1744,5,mule=1744,0,,,4,0,0,No,,0,,,,0,0,6,28,,OK,3607,80,0,0,,,0,0,0,,0,,0,0,0,0,21,16,3,,,,,0,,55,0,55,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,2,2,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:contactpoint-eapi-2.0&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:copperleaf-financials-sapi,copperleaf-financials-sapi,develop,4/28/2023,37,10,270,2,3,4,1,5,1.00%,1850,,0.00%,0,0,0,35,0,1,1,1,1,0.00%,,0.00%,,6433,7,api=4853;mule=1580,0,,,51,0,0,No,,0,,,,0,0,6,16,,OK,6877,181,0,0,,,35,0,0,,0,,0,0,0,0,246,6,126,,,,,0,,317,0,317,2,0,0,,35,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,555,,Yes,0,,,0,4,4,,,0,0,0,0,105,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:copperleaf-financials-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:cris-billing-status-sapi,cris-billing-status-sapi,develop,4/28/2023,0,0,26,3,1,1,1,5,0.30%,179,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2124,5,mule=2124,0,,,4,0,0,No,,0,,,,0,0,3,1,,OK,2756,41,0,0,,,0,0,0,,0,,0,0,0,0,19,16,0,,,,,0,,26,0,26,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,,,0,,Yes,0,,,0,54,2,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-billing-status-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:cris-customer-proxy,cris-customer-proxy,develop,4/28/2023,111,35,305,3,3,4,1,5,1.50%,3684,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,8368,10,api=5473;mule=2895,0,,,154,0,0,No,,0,,,,0,0,8,50,,OK,10091,186,0,0,,,0,0,0,,0,,0,0,0,0,238,27,501,,,,,0,,451,0,451,9,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,1665,,Yes,0,,,0,4,9,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-customer-proxy&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-eapi,cris-ods-datasync-eapi,master,6/8/2023,0,1,169,2,1,4,1,5,1.00%,1093,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3523,4,mule=3523,0,,,14,0,0,No,,0,,,,0,0,21,76,,OK,5391,70,0,0,,,0,0,0,,0,,0,0,0,0,70,48,3,,,,,0,,170,0,170,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,2,10,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-eapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-sys-api,cris-ods-datasync-sys-api-qa,master,6/21/2023,0,10,608,2,1,4,1,5,1.70%,3627,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,7204,40,mule=7204,0,,,52,0,0,No,,0,,,,0,0,51,294,,OK,9732,124,19,0,,,0,0,0,,0,,0,0,0,0,255,203,39,,,,,0,,618,0,618,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,16,,,0,33,17,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-sys-api&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-scratchpad-datasync-sapi,cris-scratchpad-datasync-sapi,master,6/22/2023,0,1,61,2,1,4,1,5,0.70%,373,,0.00%,0,,,,,,,,,,,,,1850,5,mule=1850,0,,,5,,,No,,0,,,,0,0,5,31,,OK,3516,74,0,0,,,,,0,,0,,0,,0,0,24,18,3,,,,,0,,62,0,62,0,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,0,,Yes,1,,,0,,2,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-scratchpad-datasync-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:cris-usagemetrics-sapi,cris-usagemetrics-sapi,develop,4/28/2023,22,5,167,4,3,4,1,5,1.10%,1333,,0.00%,0,,,,,,,,,,,,,4186,21,api=1407;mule=2689;xml=90,0,,,48,,,No,,0,,0,,0,0,9,68,0.00%,OK,5157,125,1,0,,,,,0,,0,,0,,0,0,75,42,63,,,,,0,,194,0,194,0,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,,,330,,Yes,0,,,0,,3,,,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-usagemetrics-sapi&branch=develop
