# Project Key:1,Project Name:2,Last Analysis:3,bugs:4,vulnerabilities:5,code_smells:6,security_hotspots:7,reliability_rating:8,security_rating:9,sqale_rating:10,security_review_rating:11,sqale_debt_ratio:12,sqale_index:13,coverage:14,duplicated_lines_density:15,security_hotspots_reviewed:16,new_bugs:17,new_vulnerabilities:18,new_code_smells:19,new_security_hotspots:20,new_reliability_rating:21,new_security_rating:22,new_maintainability_rating:23,new_security_review_rating:24,new_sqale_debt_ratio:25,new_coverage:26,new_duplicated_lines_density:27,new_security_hotspots_reviewed:28,ncloc:29,classes:30,duplications_data:31,lines:32,iz_client:33,comment_lines_density:34,cognitive_complexity:35,duplicated_lines:36,effort_to_reach_maintainability_rating_a:37,iz_component_loggers:38,wont_fix_issues:39,generated_lines:40,major_violations:41,iz_muit_exists:42,iz_debug_loggers:43,new_info_violations:44,test_success_density:45,test_execution_time:46,minor_violations:47,iz_component_vm:48,iz_trace_loggers:49,iz_listener_https:50,skipped_tests:51,test_failures:52,iz_component_ftp:53,iz_api_no_of_apis:54,security_remediation_effort:55,test_errors:56,new_duplicated_lines:57,iz_business_group:58,new_blocker_violations:59,projects:60,iz_error_loggers:61,false_positive_issues:62,iz_component_database:63,branch_coverage:64,iz_global_exception_conf:65,tests:66,team_size:67,iz_scripting_components:68,new_branch_coverage:69,new_lines_to_cover:70,new_violations:71,violations:72,business_value:73,alert_status:74,iz_component_file:75,open_issues:76,iz_mule_version:77,complexity:78,new_technical_debt:79,iz_component_batch:80,ncloc_language_distribution:81,new_major_violations:82,new_conditions_to_cover:83,confirmed_issues:84,iz_info_loggers:85,line_coverage:86,reliability_remediation_effort:87,statements:88,duplicated_blocks:89,new_duplicated_blocks:90,releasability_rating:91,uncovered_lines:92,files:93,new_uncovered_lines:94,iz_component_flows:95,iz_component_ws:96,new_line_coverage:97,new_security_remediation_effort:98,new_uncovered_conditions:99,blocker_violations:100,new_minor_violations:101,reopened_issues:102,critical_violations:103,new_critical_violations:104,uncovered_conditions:105,new_reliability_remediation_effort:106,duplicated_files:107,new_lines:108,directories:109,iz_warn_loggers:110,iz_listener_http:111,quality_gate_details:112,iz_component_dw:113,lines_to_cover:114,info_violations:115,functions:116,comment_lines:117,generated_ncloc:118,burned_budget:119,conditions_to_cover:120,URL:121
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cni-sb-eapi-prod,cni-springboot-eapi,5/16/2022,0,5,871,0,1,5,1,1,1.20%,10119,,0.00%,,,,,,,,,,,,,,27247,,,29008,,,,0,0,94,0,,62,Yes,0,,,,136,0,0,0,,,0,47,29,,,NA,,,0,0,0,,No,,,0,,,,876,,OK,0,876,4.x,,,0,api=11091;mule=16156,,,0,0,,0,,0,,,,446,,41,0,,,,489,,0,40,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",36,,149,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:common-http-test,common-http-test-rtf,3/7/2022,0,1,14,0,1,4,1,1,0.40%,132,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1051,,,1076,,,,0,0,1,0,,5,No,0,0,,,5,0,0,0,,,0,0,3,,0,NA,0,,0,0,0,,No,,,0,,0,0,15,,OK,0,15,4.x,,0,0,mule=1051,0,0,0,1,,0,,0,0,,,10,0,1,0,,0,0,0,0,0,1,0,,0,0,5,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,,4,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-eapi,communication-eapi,10/27/2022,26,70,970,1,3,5,1,5,4.00%,8373,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6920,,,7409,,,,0,0,169,0,,335,Yes,0,0,,,431,0,0,0,,,0,1,1013,,0,NA,0,,0,0,0,,No,,,0,,0,0,1066,,OK,0,1066,4.x,,0,0,api=1263;mule=5657,0,0,0,12,,390,,0,0,,,139,0,38,0,,0,0,2,0,0,37,0,,0,0,2,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",76,,261,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-papi,communication-papi,10/28/2022,73,200,3256,1,3,5,1,5,4.40%,24058,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,18037,,,18616,,,,0,0,415,0,,847,Yes,0,0,,,1790,0,0,0,,,0,1,2975,,0,NA,0,,0,0,1,,No,,,0,,0,0,3529,,OK,0,3529,4.x,,0,0,api=4358;mule=13679,0,0,0,29,,1095,,0,0,,,263,0,73,0,,0,0,2,0,0,131,0,,0,0,4,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",185,,759,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-proc,communication-papi,4/26/2022,0,4,2688,0,1,5,1,1,3.80%,18215,,0.00%,,0,0,15,0,1,1,1,1,0.00%,,0.00%,,16183,,,16762,,,,0,0,364,0,,153,Yes,0,5,,,1367,0,0,0,,,0,1,26,,0,NA,0,,0,0,1,,No,,,0,,0,15,2692,,OK,0,2692,4.x,,81,0,api=3872;mule=12311,1,0,0,28,,0,,0,0,,,226,0,62,0,,0,0,366,8,0,146,1,,0,0,69,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",163,,660,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:contactpoint-eapi-2.0,contactpoint-eapi,1/20/2022,62,4,68,0,3,5,1,1,0.10%,536,,3.40%,,0,0,1,0,1,1,1,1,0.00%,,0.00%,,12350,,,13969,,0.00%,,468,0,16,0,,44,Yes,0,0,,,43,0,0,0,,,0,1,26,,0,NA,1,,0,0,0,,No,,,0,,0,1,134,,OK,0,134,4.x,6,15,0,api=2772;css=7190;mule=1675;web=713,0,0,0,0,,77,,18,0,,,167,0,6,0,,0,0,18,0,0,2,0,,0,5,15,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",5,,27,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:contactpoint-eapi,contactpoint-eapi,4/21/2022,62,4,68,0,3,5,1,1,0.10%,536,,3.30%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,12353,,,13972,,0.00%,,468,0,16,0,,44,Yes,0,0,,,43,0,0,0,,,0,1,26,,0,NA,0,,0,0,0,,No,,,0,,0,0,134,,OK,0,134,4.x,6,0,0,api=2774;css=7190;mule=1676;web=713,0,0,0,0,,77,,18,0,,,167,0,6,0,,0,0,18,0,0,2,0,,0,5,2,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",5,,27,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:contact-eapi,contactpoint-eapi,6/28/2022,62,4,68,0,3,5,1,1,0.10%,536,,3.30%,,0,0,1,0,1,1,1,1,0.00%,,0.00%,,12402,,,14021,,0.00%,,468,0,16,0,,44,Yes,0,0,,,43,0,0,0,,,0,1,26,,0,NA,1,,0,0,0,,No,,,0,,0,1,134,,OK,0,134,4.x,6,15,0,api=2823;css=7190;mule=1676;web=713,0,0,0,0,,77,,18,0,,,169,0,6,0,,0,0,18,0,0,2,0,,0,5,49,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",5,,27,,6,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:copperleaf-assets-sapi,copperleaf-assets-sapi,9/15/2022,16,2,218,2,3,5,1,5,1.80%,2052,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3712,,,4147,,,,0,0,54,0,,56,Yes,0,0,,,111,0,0,0,,,0,0,17,,0,NA,0,,0,0,0,,No,,,0,,0,0,236,,OK,0,236,4.x,,0,0,api=982;mule=2730,0,0,0,0,,240,,0,0,,,84,0,9,0,,0,0,1,0,0,7,0,,0,0,2,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",25,,61,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:copperleaf-financials-sapi,copperleaf-financials-sapi,5/17/2022,0,4,221,0,1,5,1,1,0.60%,1251,,0.00%,,,,,,,,,,,,,,6431,,,6875,,,,0,0,6,0,,6,Yes,0,,,,165,0,0,0,,,0,2,26,,,NA,,,0,0,0,,No,,,0,,,,225,,OK,0,225,4.x,,,0,api=4835;mule=1596,,,0,0,,0,,0,,,,181,,6,0,,,,33,,0,6,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7,,15,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:copperleaf-forecasts-sapi,copperleaf-forecasts-sapi,10/4/2022,13,1,211,1,3,5,1,5,1.00%,1780,,0.00%,0,3,0,14,0,3,1,1,1,0.00%,,,,5846,,,6381,,,,0,0,54,0,,44,Yes,0,6,,,97,0,0,0,,,0,0,14,,0,NA,0,,0,0,0,,No,,,0,,0,17,225,,ERROR,0,225,4.x,,135,4,api=1160;mule=4686,3,0,0,0,,195,,0,0,,,104,0,9,0,,0,0,1,8,0,5,0,,45,0,0,,0,2,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",34,,78,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:copperleaf-investments-sapi,copperleaf-investments-sapi,10/4/2022,6,4,118,2,3,5,1,5,0.90%,1025,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,3820,,,4216,,,,0,0,32,0,,30,Yes,0,0,,,59,0,0,0,,,0,0,35,,0,NA,0,,0,0,0,,No,,,0,,0,0,128,,OK,0,128,4.x,,0,2,api=1379;mule=2441,0,0,0,0,,90,,0,0,,,72,0,5,0,,0,0,1,0,0,3,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",18,,35,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:cris-billing-accounts-sapi,cris-billing-accounts-sapi,4/7/2022,0,5,37,0,1,5,1,1,0.30%,300,,0.00%,,,,,,,,,,,,,,2980,,,3361,,,,0,0,19,0,,6,Yes,0,,,,22,0,0,0,,,0,0,26,,,NA,,,0,0,0,,No,,,0,,,,42,,OK,0,42,4.x,,,0,api=1161;mule=1819,,,0,0,,0,,0,,,,64,,4,0,,,,10,,0,2,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7,,2,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:cris-billing-accounts-sapi,cris-billing-accounts-sapi,9/20/2022,11,5,69,5,3,4,1,5,0.90%,780,,0.00%,0,,,,,,,,,,,,,2977,,,3358,,,,0,0,19,0,,20,Yes,0,,,,60,0,0,0,,,0,0,52,,,NA,,,0,0,0,,No,,,0,,,,85,,OK,0,85,4.x,,,0,api=1161;mule=1816,,,0,0,,165,,0,,,,64,,4,0,,,,0,,0,2,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7,,3,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:cris-billing-status-sapi,cris-billing-status-sapi,4/8/2022,0,3,26,0,1,5,1,1,0.30%,179,,0.00%,,,,,,,,,,,,,,2131,,,2763,,,,0,0,16,0,,4,Yes,0,,,,19,0,0,0,,,0,0,9,,,NA,,,0,0,0,,No,,,0,,,,29,,OK,0,29,4.x,,,0,mule=2131,,,0,0,,0,,0,,,,41,,3,0,,,,3,,0,2,,,,0,,,0,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",5,,1,,,,,,
cris-mq-adapter-api,cris-mq-adapter-api,3/2/2022,3,0,464,2,4,1,1,5,1.30%,2634,0.00%,2.20%,0,0,0,0,0,1,1,1,1,0.00%,,,,6577,345,,10566,,11.80%,214,237,0,0,0,,187,,0,0,,5071,234,0,0,0,0,11,0,0,0,0,0,,0,,0,0,0,,,17,,0,,0,0,467,,OK,0,467,,1876,0,0,cs=6577,0,0,0,0,0.00%,20,735,11,0,,894,171,0,0,0,,0,0,2,0,0,37,0,,0,7,0,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",0,894,7,1705,878,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-control-sapi,cris-ods-datasync-control-sapi,6/7/2022,0,4,284,0,1,5,1,1,1.00%,2292,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,7675,,,9692,,,,0,0,68,0,,21,Yes,0,0,,,86,0,0,0,,,0,4,26,,0,NA,0,,0,0,4,,No,,,0,,0,0,288,,OK,0,288,4.x,,0,0,api=4192;mule=3483,0,0,0,9,,0,,0,0,,,197,0,17,0,,0,0,66,0,0,5,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",18,,110,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-eapi,cris-ods-datasync-eapi,8/19/2022,30,103,994,1,3,5,2,5,6.60%,13439,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6787,,,8228,,,,0,3259,49,0,,397,Yes,0,0,,,640,0,0,0,,,0,17,1520,,0,NA,0,,0,0,0,,No,,,0,,0,0,1127,,OK,0,1127,4.x,,0,0,api=3312;mule=3475,0,0,0,1,,450,,0,0,,,89,0,21,0,,0,0,2,0,0,10,0,,0,0,7,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",3,,78,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-ods-datasync-sys-api,cris-ods-datasync-sys-api-qa,8/19/2022,30,103,1439,1,3,5,1,5,4.80%,15993,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11106,,,13226,,,,0,0,203,0,,435,Yes,0,0,,,824,0,0,0,,,0,17,1520,,0,NA,0,,0,0,16,,No,,,0,,0,0,1572,,OK,0,1572,4.x,,0,0,api=3261;mule=7845,0,0,0,19,,450,,0,0,,,160,0,51,0,,0,0,2,0,0,17,0,,0,0,138,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",39,,294,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-scratchpad-datasync-sapi,cris-scratchpad-datasync-sapi,4/13/2022,0,4,77,0,1,5,1,1,0.90%,600,,0.00%,,,,,,,,,,,,,,2177,,,3475,,,,0,0,18,0,,5,Yes,0,,,,24,0,0,0,,,0,2,26,,,NA,,,0,0,1,,No,,,0,,,,81,,OK,0,81,4.x,,,0,api=378;mule=1799,,,0,2,,0,,0,,,,77,,5,0,,,,17,,0,2,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",4,,33,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cris-usagemetrics-sapi,cris-usagemetrics-sapi,6/7/2022,0,5,157,0,1,5,1,1,1.00%,1203,,0.00%,,,,,,,,,,,,,,4186,,,5157,,0.00%,,0,0,42,0,,22,Yes,0,,,,52,0,0,0,,,0,0,29,,,NA,,,0,0,0,,No,,,0,,,,162,,OK,0,162,4.x,,,0,api=1407;mule=2689;xml=90,,,0,1,,0,,0,,,,125,,9,0,,,,18,,0,3,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",21,,67,,0,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:crownjoule-investments-sapi,crownjoule-investments-sapi,10/4/2022,16,3,461,1,3,5,1,5,1.70%,3871,,0.00%,0,4,0,31,0,3,1,1,1,0.00%,,0.00%,,7456,,,182335,,,,0,0,103,0,,78,Yes,0,11,,,218,0,0,0,,,0,2,44,,0,NA,0,,0,0,0,,No,,,0,,0,35,480,,ERROR,0,480,4.x,,344,9,api=1352;mule=6104,10,0,0,0,,240,,0,0,,,163,0,14,0,,0,0,1,14,0,0,0,,60,0,1,,0,2,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",65,,183,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:crownjoule-prunejobs-sapi,crownjoule-prunejobs-sapi,10/4/2022,25,17,565,1,3,5,1,5,1.60%,4288,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,8837,,,9426,,,,0,0,154,0,,115,Yes,0,0,,,247,0,0,0,,,0,0,133,,0,NA,0,,0,0,0,,No,,,0,,0,0,607,,OK,0,607,4.x,,0,18,api=1328;mule=7509,0,0,0,0,,375,,0,0,,,107,0,36,0,,0,0,1,0,0,0,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",91,,244,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:css-account-meter-outbound-sapi,css-account-meter-outbound-sapi,9/19/2022,5,3,139,1,3,5,1,5,1.20%,1043,80.50%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2957,,,4087,,,,0,0,25,0,,34,Yes,1,0,,,43,0,0,0,,,0,3,20,,0,NA,0,,0,0,0,,No,,,0,,0,0,147,,OK,0,147,4.x,,0,0,api=487;mule=2470,0,0,0,1,80.50%,75,,0,0,,17,72,0,10,0,,0,0,2,0,0,2,0,,0,0,13,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",21,87,66,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-css-account-sapi,css-account-sapi,1/13/2022,0,6,457,0,1,5,1,1,1.10%,4488,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,13373,,,16773,,,,0,0,87,0,,57,Yes,0,0,,,111,0,0,0,,,0,18,32,,0,NA,0,,0,0,0,,No,,,0,,0,0,463,,OK,0,463,4.x,,0,0,api=6941;mule=6432,0,0,0,0,,0,,0,0,,,277,0,23,0,,0,0,147,0,0,20,0,,0,0,98,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",56,,128,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:css-account-sapi-prod,css-account-sapi,5/23/2022,0,6,457,0,1,5,1,1,1.10%,4488,,0.00%,,,,,,,,,,,,,,13661,,,17051,,,,0,0,87,0,,57,Yes,0,,,,111,0,0,0,,,0,18,32,,,NA,,,0,0,0,,No,,,0,,,,463,,OK,0,463,4.x,,,0,api=7229;mule=6432,,,0,0,,0,,0,,,,279,,23,0,,,,147,,0,20,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",56,,128,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:css-account-validation-sapi,css-account-validation-sapi,9/9/2022,0,0,0,0,1,1,1,1,0.00%,0,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,,,,5676,,,,0,0,0,0,,0,,0,0,,,0,0,0,0,,,0,0,0,,0,,0,,0,0,0,,,,,0,,0,0,0,,OK,0,0,,,0,0,,0,0,0,0,,0,,0,0,,,73,0,0,0,,0,0,0,0,0,0,0,,0,0,4,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,,0,,,,,,
93bea448-1195-4081-8f7f-e21a7de64982:css-account-validation-sapi,css-account-validation-sapi,2/1/2022,0,4,139,0,1,5,1,1,0.90%,1523,,0.00%,,,,,,,,,,,,,,5351,,,5693,,,,0,0,22,0,,6,Yes,0,,,,28,0,0,0,,,0,0,26,,,NA,,,0,0,0,,No,,,0,,,,143,,OK,0,143,4.x,,,0,api=2588;mule=2763,,,0,0,,0,,0,,,,82,,5,2,,,,78,,0,1,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",8,,30,,,,,,
