# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,URL:31
oip-frontend,oip-frontend,main,6/5/2023,5,0,445,0,3,1,1,1,0.20%,2979,0.00%,4.10%,100,0,0,0,0,1,1,1,1,0.00%,0.00%,0.00%,,49501,https://sonarqube-us.nationalgrid.com/dashboard?id=oip-frontend&branch=main
oip-frontend,oip-frontend,refs/tags/v1.16.0,5/22/2023,5,0,416,0,3,1,1,1,0.20%,2683,0.00%,4.40%,100,0,0,0,0,1,1,1,1,0.00%,,,,44782,https://sonarqube-us.nationalgrid.com/dashboard?id=oip-frontend&branch=refs/tags/v1.16.0
oip-frontend,oip-frontend,refs/tags/v2.0.1,6/2/2023,5,0,445,0,3,1,1,1,0.20%,2979,0.00%,4.10%,100,,,,,,,,,,,,,49502,https://sonarqube-us.nationalgrid.com/dashboard?id=oip-frontend&branch=refs/tags/v2.0.1
oip-frontend,oip-frontend,release/1.16.0,5/22/2023,5,0,416,0,3,1,1,1,0.20%,2683,0.00%,4.40%,100,,,,,,,,,,,,,44782,https://sonarqube-us.nationalgrid.com/dashboard?id=oip-frontend&branch=release/1.16.0
oip-frontend,oip-frontend,release/2.0.1,6/2/2023,5,0,445,0,3,1,1,1,0.20%,2979,0.00%,4.10%,100,,,,,,,,,,,,,49502,https://sonarqube-us.nationalgrid.com/dashboard?id=oip-frontend&branch=release/2.0.1
56c14f77-79ed-4de3-8313-d542ea9f232b:oms-gasoutage-sapi,oms-gasoutage-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:oms-gasoutage-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:oms-skyoutage-omw-sapi,oms-skyoutage-omw-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:oms-skyoutage-omw-sapi&branch=master
6d006d9e-f49c-4289-997d-55365c7a6185:oms-skyoutage-omw-sapi,oms-skyoutage-omw-sapi,master,5/16/2023,14,2,97,4,3,4,1,5,0.70%,760,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3501,https://sonarqube-us.nationalgrid.com/dashboard?id=6d006d9e-f49c-4289-997d-55365c7a6185:oms-skyoutage-omw-sapi&branch=master
omw-api,omw-api,develop,5/26/2023,9,0,357,9,3,1,1,5,0.10%,1899,0.00%,10.80%,0,1,0,8,0,3,1,1,1,0.20%,0.00%,0.00%,,44439,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-api&branch=develop
omw-api,omw-api,hotfix/2023-05-24-hotfix,5/25/2023,8,0,357,9,3,1,1,5,0.10%,1899,0.00%,10.80%,0,0,0,0,0,1,1,1,1,0.00%,0.00%,0.00%,,44397,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-api&branch=hotfix/2023-05-24-hotfix
omw-api,omw-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-api&branch=master
omw-api,omw-api,release/2023-05-23,5/22/2023,8,0,357,9,3,1,1,5,0.10%,1899,0.00%,10.80%,0,,,,,,,,,,,,,44395,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-api&branch=release/2023-05-23
omw-cwr,omw-cwr,develop,5/24/2023,3,0,60,4,3,1,1,5,0.10%,222,0.00%,3.20%,0,2,0,24,0,3,1,1,1,0.20%,0.00%,2.90%,,5169,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-cwr&branch=develop
omw-cwr,omw-cwr,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-cwr&branch=master
omw-fioriapi,omw-fioriapi,develop,5/19/2023,0,0,12,1,1,1,1,5,0.40%,42,0.00%,0.00%,0,,,,,,,,,,,,,360,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-fioriapi&branch=develop
omw-fioriapi,omw-fioriapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-fioriapi&branch=master
omw-fioriapi,omw-fioriapi,release/2023-05-18-ci-test,5/19/2023,0,0,12,1,1,1,1,5,0.40%,42,0.00%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,360,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-fioriapi&branch=release/2023-05-18-ci-test
omw-gis,omw-gis,develop,5/23/2023,0,0,9,1,1,1,1,5,0.70%,77,0.00%,0.00%,0,0,0,3,1,1,1,1,5,0.40%,0.00%,0.00%,0,376,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-gis&branch=develop
omw-gis,omw-gis,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-gis&branch=master
omw-job-prioritization,omw-job-prioritization,develop,1/3/2022,6,0,162,2,3,1,1,5,2.60%,979,0.00%,6.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,1251,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-job-prioritization&branch=develop
omw-job-prioritization,omw-job-prioritization,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-job-prioritization&branch=master
omw-npm-backend,omw-npm-backend,develop,6/1/2023,1,0,49,2,3,1,1,5,0.30%,199,0.00%,4.10%,0,0,0,4,0,1,1,2,1,6.60%,0.00%,0.00%,,2278,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-npm-backend&branch=develop
omw-npm-backend,omw-npm-backend,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-npm-backend&branch=master
omw-npm-common,omw-npm-common,develop,6/2/2023,0,0,0,0,1,1,1,1,0.00%,0,0.00%,0.00%,,0,0,0,0,1,1,1,1,0.00%,0.00%,0.00%,,845,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-npm-common&branch=develop
omw-npm-common,omw-npm-common,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-npm-common&branch=master
omw-npm-frontend,omw-npm-frontend,develop,5/24/2023,0,0,1,0,1,1,3,1,16.70%,5,0.00%,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,1,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-npm-frontend&branch=develop
omw-npm-frontend,omw-npm-frontend,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-npm-frontend&branch=master
omw-outage,omw-outage,develop,10/31/2022,0,0,15,7,1,1,1,5,0.10%,39,0.00%,0.00%,0,0,0,6,4,1,1,1,5,0.20%,0.00%,0.00%,0,1497,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-outage&branch=develop
omw-outage,omw-outage,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-outage&branch=master
omw-prioritizer,omw-prioritizer,develop,5/23/2023,6,0,162,2,3,1,1,5,2.60%,979,0.00%,6.00%,0,0,0,0,0,1,1,1,1,0.00%,0.00%,0.00%,,1259,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-prioritizer&branch=develop
omw-prioritizer,omw-prioritizer,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-prioritizer&branch=master
omw-proxy,omw-proxy,develop,5/22/2023,0,0,0,0,1,1,1,1,0.00%,0,,,,0,0,0,0,1,1,1,1,0.00%,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-proxy&branch=develop
omw-proxy,omw-proxy,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-proxy&branch=master
omw-stormsapi,omw-stormsapi,develop,5/23/2023,2,7,47,0,3,5,1,1,0.20%,198,0.00%,1.70%,,0,0,0,0,1,1,1,1,0.00%,,,,4318,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-stormsapi&branch=develop
omw-stormsapi,omw-stormsapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-stormsapi&branch=master
omw-trouble,omw-trouble,develop,5/22/2023,1,0,22,7,3,1,1,5,0.10%,85,96.00%,6.80%,0,1,0,11,4,3,1,1,5,0.10%,94.50%,3.60%,0,2081,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-trouble&branch=develop
omw-trouble,omw-trouble,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-trouble&branch=master
omw-trouble,omw-trouble,release/2023-05-23,5/22/2023,1,0,22,7,3,1,1,5,0.10%,85,96.00%,6.80%,0,,,,,,,,,,,,,2081,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-trouble&branch=release/2023-05-23
omw-web,omw-web,develop,6/5/2023,1,0,3,0,3,1,1,1,0.10%,37,0.00%,0.00%,,0,0,1,0,1,1,1,1,0.00%,0.00%,0.00%,,1937,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-web&branch=develop
omw-web,omw-web,hotfix/2023-06-05-hotfix,6/1/2023,1,0,3,0,3,1,1,1,0.10%,37,0.00%,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1929,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-web&branch=hotfix/2023-06-05-hotfix
omw-web,omw-web,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=omw-web&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-eapi,omw-workorder-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-papi,omw-workorder-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-sapi,omw-workorder-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-updates-eapi,omw-workorder-updates-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:omw-workorder-updates-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:opower-meter-reads-papi,opower-meter-reads-papi,master,2/3/2023,22,5,116,3,3,4,1,5,0.80%,1144,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4527,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:opower-meter-reads-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:opower-meter-reads-papi,opower-meter-reads-papi,develop,2/3/2023,22,5,116,3,3,4,1,5,0.80%,1144,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4527,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:opower-meter-reads-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:opower-meter-reads-papi,opower-meter-reads-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:opower-meter-reads-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:opower-snowflake-reads-sapi,opower-snowflake-reads-sapi,master,2/3/2023,20,4,112,2,3,4,1,5,0.80%,1060,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4519,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:opower-snowflake-reads-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:opower-snowflake-reads-sapi,opower-snowflake-reads-sapi,develop,2/3/2023,20,4,112,2,3,4,1,5,0.80%,1060,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4519,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:opower-snowflake-reads-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:opower-snowflake-reads-sapi,opower-snowflake-reads-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:opower-snowflake-reads-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-forecasts-sapi,p6-forecasts-sapi,develop,4/28/2023,49,7,453,3,3,4,1,5,1.50%,3769,,0.00%,0,,,,,,,,,,,,,8604,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-forecasts-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-forecasts-sapi,p6-forecasts-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-forecasts-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-full-load-forecast-sapi,p6-full-load-forecast-sapi,develop,4/28/2023,49,4,266,2,3,4,1,5,1.20%,2271,,0.00%,0,,,,,,,,,,,,,6485,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-full-load-forecast-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-full-load-forecast-sapi,p6-full-load-forecast-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-full-load-forecast-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-fullload-forecast-sapi,p6-fullload-forecast-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-fullload-forecast-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-monthly-forecast-sapi,p6-monthly-forecast-sapi,develop,4/28/2023,49,4,326,2,3,4,1,5,1.40%,2751,,0.00%,0,,,,,,,,,,,,,6566,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-monthly-forecast-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-monthly-forecast-sapi,p6-monthly-forecast-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-monthly-forecast-sapi&branch=master
com.nationalgrid:p6-oim-useradmin-exp-api,p6-oim-useradmin-exp-api,develop,11/10/2022,41,5,241,3,3,4,1,5,2.30%,2032,,0.00%,0,,,,,,,,,,,,,2931,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-oim-useradmin-exp-api&branch=develop
com.nationalgrid:p6-oim-useradmin-exp-api,p6-oim-useradmin-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-oim-useradmin-exp-api&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-oim-useradmin-exp-api,p6-oim-useradmin-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-oim-useradmin-exp-api&branch=master
com.mycompany:p6-oim-useradmin-exp-api,p6-oim-useradmin-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-oim-useradmin-exp-api&branch=master
com.nationalgrid:p6-oim-useradmin-sys-api,p6-oim-useradmin-sys-api,develop,4/28/2023,41,5,323,2,3,4,1,5,2.70%,2730,,0.00%,0,,,,,,,,,,,,,3348,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-oim-useradmin-sys-api&branch=develop
com.nationalgrid:p6-oim-useradmin-sys-api,p6-oim-useradmin-sys-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-oim-useradmin-sys-api&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-opex-monthly-forecast-sapi,p6-opex-monthly-forecast-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-opex-monthly-forecast-sapi&branch=master
com.nationalgrid:p6-proj-costsyn-aggr-papi,p6-proj-costsyn-aggr-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-proj-costsyn-aggr-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-proj-costsync-aggr-papi,p6-proj-costsync-aggr-papi,develop,4/28/2023,11,3,668,3,3,4,1,5,2.20%,4526,,0.00%,0,,,,,,,,,,,,,6774,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-proj-costsync-aggr-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-proj-costsync-aggr-papi,p6-proj-costsync-aggr-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-proj-costsync-aggr-papi&branch=master
com.mycompany:p6-proj-costsync-exp-api,p6-proj-costsync-exp-api,develop,4/28/2023,35,1,219,2,3,4,1,5,1.50%,1680,,0.00%,0,,,,,,,,,,,,,3754,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-proj-costsync-exp-api&branch=develop
com.mycompany:p6-proj-costsync-exp-api,p6-proj-costsync-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-proj-costsync-exp-api&branch=master
com.nationalgrid:p6-proj-costsync-prc-api,p6-proj-costsync-prc-api,develop,4/28/2023,26,3,760,3,3,4,1,5,2.10%,5201,,0.00%,0,,,,,,,,,,,,,8399,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-proj-costsync-prc-api&branch=develop
com.nationalgrid:p6-proj-costsync-prc-api,p6-proj-costsync-prc-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-proj-costsync-prc-api&branch=master
com.mycompany:p6-proj-costsync-sys-api,p6-proj-costsync-sys-api,develop,4/28/2023,28,1,326,2,3,4,1,5,4.20%,3497,,0.00%,0,,,,,,,,,,,,,2763,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-proj-costsync-sys-api&branch=develop
com.mycompany:p6-proj-costsync-sys-api,p6-proj-costsync-sys-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-proj-costsync-sys-api&branch=master
com.mycompany:p6-project-costsync-exp-api,p6-project-costsync-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-project-costsync-exp-api&branch=master
com.nationalgrid:p6-project-costsync-prc-api,p6-project-costsync-prc-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-project-costsync-prc-api&branch=master
com.nationalgrid:p6-project-data-exp-api,p6-project-data-exp-api,develop,4/28/2023,61,1,683,12,3,4,2,5,5.60%,7200,,0.00%,0,,,,,,,,,,,,,4276,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-project-data-exp-api&branch=develop
com.nationalgrid:p6-project-data-exp-api,p6-project-data-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:p6-project-data-exp-api&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-project-data-exp-api,p6-project-data-exp-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-project-data-exp-api&branch=master
com.mycompany:p6-project-data-sys-api,p6-project-data-sys-api,develop,4/28/2023,57,1,645,1,3,4,2,5,5.20%,7350,,0.00%,0,,,,,,,,,,,,,4709,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-project-data-sys-api&branch=develop
com.mycompany:p6-project-data-sys-api,p6-project-data-sys-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:p6-project-data-sys-api&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-projects-sapi,p6-projects-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-projects-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-remove-forecast-sapi,p6-remove-forecast-sapi,develop,4/28/2023,64,6,549,3,3,4,1,5,1.90%,4135,,0.00%,0,,,,,,,,,,,,,7151,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-remove-forecast-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-remove-forecast-sapi,p6-remove-forecast-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-remove-forecast-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-tstx-monthly-forecast-sapi,p6-tstx-monthly-forecast-sapi,develop,4/28/2023,49,3,213,2,3,4,1,5,1.30%,1905,,0.00%,0,,,,,,,,,,,,,5057,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-tstx-monthly-forecast-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:p6-tstx-monthly-forecast-sapi,p6-tstx-monthly-forecast-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:p6-tstx-monthly-forecast-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:pathfinder-workorders-eapi,pathfinder-workorders-eapi,develop,4/28/2023,91,14,204,7,3,4,1,5,0.10%,2241,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,74707,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:pathfinder-workorders-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:pathfinder-workorders-eapi,pathfinder-workorders-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:pathfinder-workorders-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:paybilloffline-sapi,paybilloffline-sapi1.1.0,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:paybilloffline-sapi&branch=master
payment,payment,main,9/14/2022,53,1,29,2,3,4,1,5,0.20%,160,85.90%,2.20%,0,0,0,0,0,1,1,1,1,0.00%,,,,2920,https://sonarqube-us.nationalgrid.com/dashboard?id=payment&branch=main
payment,payment,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=payment&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:payment-covid-papi,payment-covid-papiazure,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:payment-covid-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:payment-management-papi,payment-management-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:payment-management-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-payment-management-papi,payment-management-papi,master,5/13/2023,97,21,347,4,3,4,1,5,0.80%,3585,,0.00%,0,,,,,,,,,,,,,14852,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-payment-management-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:payments-papi,payments-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:payments-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:pb-bills-sapi,pb-bills-sapi,develop,5/13/2023,17,4,86,5,3,4,1,5,0.60%,836,,0.00%,0,,,,,,,,,,,,,4326,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:pb-bills-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:pb-bills-sapi,pb-bills-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:pb-bills-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:pb-bills-sapi,pb-bills-sapi,master,5/13/2023,17,4,86,5,3,4,1,5,0.60%,836,,0.00%,0,,,,,,,,,,,,,4326,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:pb-bills-sapi&branch=master
